Date,Time,Open,High,Low,Close,Volume,Change,Volatility,CBR,Date,Weekday
18/03/2016,08:00,10.322,10.515,8.817,8.967,10812.89,-13.127300911,0.164503003,0.797997644,18/03/2016,Friday
18/03/2016,12:00,8.834,10.43,8.338,10.25,24471.33,16.028978945,0.236812316,0.676864245,18/03/2016,Friday
18/03/2016,16:00,10.236,10.3,9.708,10.082,2961.77,-1.504493943,0.057835092,0.260135135,18/03/2016,Friday
18/03/2016,20:00,9.97,10.99,9.9,10.99,3439.38,10.230692076,0.109327984,0.935779817,18/03/2016,Friday
19/03/2016,00:00,10.99,11.17,10.15,10.55,7413.92,-4.003639672,0.092811647,0.431372549,19/03/2016,Saturday
19/03/2016,04:00,10.55,10.584,9.776,10.162,2245.64,-3.677725118,0.076587678,0.480198020,19/03/2016,Saturday
19/03/2016,08:00,10.259,10.976,10.259,10.623,1429.17,3.548104104,0.069889853,0.507670851,19/03/2016,Saturday
19/03/2016,12:00,10.463,10.98,10.4,10.95,2399.46,4.654496798,0.055433432,0.839655172,19/03/2016,Saturday
19/03/2016,16:00,10.95,10.98,10.323,10.323,5581.75,-5.726027397,0.060000000,0.954337900,19/03/2016,Saturday
19/03/2016,20:00,10.44,10.629,10.078,10.573,1518.78,1.273946360,0.052777778,0.241379310,19/03/2016,Saturday
20/03/2016,00:00,10.589,10.881,10.393,10.611,1649.24,0.207762773,0.046085560,0.045081967,20/03/2016,Sunday
20/03/2016,04:00,10.659,10.8,10.293,10.295,547.59,-3.414954499,0.047565438,0.717948718,20/03/2016,Sunday
20/03/2016,08:00,10.29,10.4,10.239,10.377,1248.24,0.845481050,0.015646259,0.540372671,20/03/2016,Sunday
20/03/2016,12:00,10.295,10.375,9.95,10.069,2607.32,-2.195240408,0.041282176,0.531764706,20/03/2016,Sunday
20/03/2016,16:00,10.01,10.012,9.559,9.8775,2336.9,-1.323676324,0.045254745,0.292494481,20/03/2016,Sunday
20/03/2016,20:00,9.93,10.35,9.93,10.268,1189.07,3.403826788,0.042296073,0.804761905,20/03/2016,Sunday
21/03/2016,00:00,10.219,10.55,10.14,10.55,784.27,3.239064488,0.040121343,0.807317073,21/03/2016,Monday
21/03/2016,04:00,10.6,11.0,10.498,10.931,3247.62,3.122641509,0.047358491,0.659362550,21/03/2016,Monday
21/03/2016,08:00,10.931,11.065,10.7,10.99,518.99,0.539749337,0.033391273,0.161643836,21/03/2016,Monday
21/03/2016,12:00,10.989,11.022,10.712,10.839,617.4,-1.365001365,0.028210028,0.483870968,21/03/2016,Monday
21/03/2016,16:00,10.9,11.805,10.9,11.533,4892.73,5.807339450,0.083027523,0.699447514,21/03/2016,Monday
21/03/2016,20:00,11.532,12.048,11.53,11.8,1651.71,2.323968089,0.044918488,0.517374517,21/03/2016,Monday
22/03/2016,00:00,11.819,11.941,11.331,11.802,1243.01,-0.143836196,0.051611811,0.027868852,22/03/2016,Tuesday
22/03/2016,04:00,11.782,11.84,11.52,11.722,1373.38,-0.509251400,0.027160075,0.187500000,22/03/2016,Tuesday
22/03/2016,08:00,11.819,11.967,11.783,11.944,687.4,1.057619088,0.015568153,0.679347826,22/03/2016,Tuesday
22/03/2016,12:00,11.944,11.965,11.169,11.169,902.62,-6.488613530,0.066644340,0.973618090,22/03/2016,Tuesday
22/03/2016,16:00,11.174,11.542,11.075,11.44,3236.62,2.380526222,0.041793449,0.569593148,22/03/2016,Tuesday
22/03/2016,20:00,11.45,11.597,11.201,11.207,409.64,-2.122270742,0.034585153,0.613636364,22/03/2016,Tuesday
23/03/2016,00:00,11.222,11.52,11.201,11.52,708.03,2.655498129,0.028426305,0.934169279,23/03/2016,Wednesday
23/03/2016,04:00,11.53,12.082,11.53,11.77,2184.26,2.081526453,0.047875108,0.434782609,23/03/2016,Wednesday
23/03/2016,08:00,11.829,11.889,11.686,11.719,767.86,-0.929917998,0.017161214,0.541871921,23/03/2016,Wednesday
23/03/2016,12:00,11.78,11.943,11.78,11.891,842.5,0.942275042,0.013837012,0.680981595,23/03/2016,Wednesday
23/03/2016,16:00,11.9,12.376,11.899,12.222,2438.87,2.705882353,0.040084034,0.675052411,23/03/2016,Wednesday
23/03/2016,20:00,12.215,12.429,12.213,12.42,762.84,1.678264429,0.017683176,0.949074074,23/03/2016,Wednesday
24/03/2016,00:00,12.44,12.47,11.589,11.801,3882.82,-5.136655949,0.070819936,0.725312145,24/03/2016,Thursday
24/03/2016,04:00,11.78,11.78,11.344,11.368,1626.09,-3.497453311,0.037011885,0.944954128,24/03/2016,Thursday
24/03/2016,08:00,11.429,11.673,10.679,10.833,4135.54,-5.214804445,0.086971739,0.599597586,24/03/2016,Thursday
24/03/2016,12:00,10.84,11.44,10.701,11.359,2067.6,4.787822878,0.068173432,0.702300406,24/03/2016,Thursday
24/03/2016,16:00,11.36,11.5,11.015,11.065,1625.22,-2.596830986,0.042693662,0.608247423,24/03/2016,Thursday
24/03/2016,20:00,11.078,11.304,11.025,11.18,1512.76,0.920743817,0.025185051,0.365591398,24/03/2016,Thursday
25/03/2016,00:00,11.231,11.353,10.74,10.799,1506.2,-3.846496305,0.054581070,0.704730832,25/03/2016,Friday
25/03/2016,04:00,10.751,10.98,10.57,10.86,3161.89,1.013859176,0.038135987,0.265853659,25/03/2016,Friday
25/03/2016,08:00,10.898,11.045,10.835,10.994,4627.9,0.880895577,0.019269591,0.457142857,25/03/2016,Friday
25/03/2016,12:00,10.934,10.939,10.523,10.523,1392.71,-3.758917139,0.038046461,0.987980769,25/03/2016,Friday
25/03/2016,16:00,10.53,10.718,10.52,10.718,1077.34,1.785375119,0.018803419,0.949494949,25/03/2016,Friday
25/03/2016,20:00,10.683,10.718,10.578,10.662,714.8,-0.196573996,0.013104933,0.150000000,25/03/2016,Friday
26/03/2016,00:00,10.661,11.2,10.661,11.0,1792.01,3.179814276,0.050558109,0.628942486,26/03/2016,Saturday
26/03/2016,04:00,10.981,11.014,10.711,10.943,312.24,-0.346052272,0.027593115,0.125412541,26/03/2016,Saturday
26/03/2016,08:00,10.948,10.96,10.722,10.722,289.01,-2.064303982,0.021739130,0.949579832,26/03/2016,Saturday
26/03/2016,12:00,10.725,10.919,10.58,10.89,878.64,1.538461538,0.031608392,0.486725664,26/03/2016,Saturday
26/03/2016,16:00,10.831,11.098,10.831,10.837,663.33,0.055396547,0.024651463,0.022471910,26/03/2016,Saturday
26/03/2016,20:00,10.845,11.159,10.845,11.012,550.72,1.539880129,0.028953435,0.531847134,26/03/2016,Saturday
27/03/2016,00:00,10.981,10.981,10.808,10.867,273.09,-1.038156816,0.015754485,0.658959538,27/03/2016,Sunday
27/03/2016,04:00,10.868,10.94,10.84,10.892,132.27,0.220831800,0.009201325,0.240000000,27/03/2016,Sunday
27/03/2016,08:00,10.936,10.937,10.701,10.777,394.16,-1.453913680,0.021580102,0.673728814,27/03/2016,Sunday
27/03/2016,12:00,10.7,10.83,10.68,10.72,483.98,0.186915888,0.014018692,0.133333333,27/03/2016,Sunday
27/03/2016,16:00,10.68,10.716,10.172,10.509,5832.16,-1.601123596,0.050936330,0.314338235,27/03/2016,Sunday
27/03/2016,20:00,10.509,10.643,10.39,10.408,8871.76,-0.961080978,0.024074603,0.399209486,27/03/2016,Sunday
28/03/2016,00:00,10.448,11.5,10.4,11.312,2653.02,8.269525268,0.105283308,0.785454545,28/03/2016,Monday
28/03/2016,04:00,11.4,11.5,11.171,11.345,4491.99,-0.482456140,0.028859649,0.167173252,28/03/2016,Monday
28/03/2016,08:00,11.282,11.371,10.91,10.976,1598.56,-2.712285056,0.040861549,0.663774403,28/03/2016,Monday
28/03/2016,12:00,10.91,11.46,10.91,11.458,4616.26,5.022914757,0.050412466,0.996363636,28/03/2016,Monday
28/03/2016,16:00,11.469,11.938,11.401,11.452,8310.91,-0.148225652,0.046821868,0.031657356,28/03/2016,Monday
28/03/2016,20:00,11.453,11.76,11.4,11.701,536.2,2.165371518,0.031432812,0.688888889,28/03/2016,Monday
29/03/2016,00:00,11.777,11.777,11.377,11.377,1438.48,-3.396450709,0.033964507,1.000000000,29/03/2016,Tuesday
29/03/2016,04:00,11.372,11.646,11.365,11.549,3596.51,1.556454450,0.024709814,0.629893238,29/03/2016,Tuesday
29/03/2016,08:00,11.55,11.78,11.41,11.566,2774.28,0.138528139,0.032034632,0.043243243,29/03/2016,Tuesday
29/03/2016,12:00,11.669,11.865,11.405,11.815,4615.43,1.251178336,0.039420687,0.317391304,29/03/2016,Tuesday
29/03/2016,16:00,11.834,11.883,11.666,11.717,666.91,-0.988676694,0.018336995,0.539170507,29/03/2016,Tuesday
29/03/2016,20:00,11.717,11.801,11.442,11.658,748.76,-0.503541862,0.030639242,0.164345404,29/03/2016,Tuesday
30/03/2016,00:00,11.615,11.65,11.5,11.524,566.93,-0.783469651,0.012914335,0.606666667,30/03/2016,Wednesday
30/03/2016,04:00,11.502,12.089,11.502,11.8,3069.47,2.590853765,0.051034603,0.507666099,30/03/2016,Wednesday
30/03/2016,08:00,11.831,12.08,11.767,11.807,2380.8,-0.202856901,0.026455921,0.076677316,30/03/2016,Wednesday
30/03/2016,12:00,11.744,12.07,11.743,11.773,1157.15,0.246934605,0.027844005,0.088685015,30/03/2016,Wednesday
30/03/2016,16:00,11.797,12.15,11.797,12.1,2062.85,2.568449606,0.029922862,0.858356941,30/03/2016,Wednesday
30/03/2016,20:00,12.25,12.3,11.848,11.848,1133.12,-3.281632653,0.036897959,0.889380531,30/03/2016,Wednesday
31/03/2016,00:00,11.864,11.963,11.8,11.812,327.64,-0.438300742,0.013739042,0.319018405,31/03/2016,Thursday
31/03/2016,04:00,11.952,11.98,11.881,11.979,277.46,0.225903614,0.008283133,0.272727273,31/03/2016,Thursday
31/03/2016,08:00,11.917,12.015,11.88,11.91,1387.37,-0.058739616,0.011328354,0.051851852,31/03/2016,Thursday
31/03/2016,12:00,11.967,11.97,11.9,11.96,1239.71,-0.058494192,0.005849419,0.100000000,31/03/2016,Thursday
31/03/2016,16:00,11.9,11.9,11.402,11.58,2586.96,-2.689075630,0.041848739,0.642570281,31/03/2016,Thursday
31/03/2016,20:00,11.59,11.725,11.29,11.386,3662.0,-1.760138050,0.037532355,0.468965517,31/03/2016,Thursday
01/04/2016,00:00,11.391,11.77,11.391,11.739,559.83,3.055043455,0.033271881,0.918205805,01/04/2016,Friday
01/04/2016,04:00,11.741,11.942,11.513,11.618,2300.35,-1.047610936,0.036538625,0.286713287,01/04/2016,Friday
01/04/2016,08:00,11.675,11.86,11.595,11.75,1491.88,0.642398287,0.022698073,0.283018868,01/04/2016,Friday
01/04/2016,12:00,11.715,11.839,11.7,11.821,360.24,0.904822877,0.011865130,0.762589928,01/04/2016,Friday
01/04/2016,16:00,11.8,11.89,11.54,11.672,897.81,-1.084745763,0.029661017,0.365714286,01/04/2016,Friday
01/04/2016,20:00,11.601,11.837,11.6,11.624,740.47,0.198258771,0.020429273,0.097046414,01/04/2016,Friday
02/04/2016,00:00,11.651,11.708,11.49,11.49,780.88,-1.381855635,0.018710840,0.738532110,02/04/2016,Saturday
02/04/2016,04:00,11.692,11.708,11.45,11.45,1121.83,-2.069791310,0.022066370,0.937984496,02/04/2016,Saturday
02/04/2016,08:00,11.45,11.61,11.45,11.45,243.9,0.000000000,0.013973799,0.000000000,02/04/2016,Saturday
02/04/2016,12:00,11.55,11.685,11.436,11.461,318.08,-0.770562771,0.021558442,0.357429719,02/04/2016,Saturday
02/04/2016,16:00,11.466,11.69,11.426,11.67,803.82,1.779173208,0.023024594,0.772727273,02/04/2016,Saturday
02/04/2016,20:00,11.65,11.765,11.593,11.658,209.09,0.068669528,0.014763948,0.046511628,02/04/2016,Saturday
03/04/2016,00:00,11.61,11.61,11.484,11.606,92.9,-0.034453058,0.010852713,0.031746032,03/04/2016,Sunday
03/04/2016,04:00,11.591,11.591,11.48,11.549,144.62,-0.362350099,0.009576395,0.378378378,03/04/2016,Sunday
03/04/2016,08:00,11.544,11.76,11.472,11.758,1645.8,1.853776854,0.024948025,0.743055556,03/04/2016,Sunday
03/04/2016,12:00,11.73,11.759,11.527,11.58,1423.76,-1.278772379,0.019778346,0.646551724,03/04/2016,Sunday
03/04/2016,16:00,11.58,11.58,11.4,11.564,1569.88,-0.138169257,0.015544041,0.088888889,03/04/2016,Sunday
03/04/2016,20:00,11.564,11.749,11.521,11.61,511.09,0.397786233,0.019716361,0.201754386,03/04/2016,Sunday
04/04/2016,00:00,11.61,11.665,11.52,11.523,372.88,-0.749354005,0.012489233,0.600000000,04/04/2016,Monday
04/04/2016,04:00,11.583,11.596,11.487,11.52,185.01,-0.543900544,0.009410343,0.577981651,04/04/2016,Monday
04/04/2016,08:00,11.553,11.553,11.23,11.312,2348.59,-2.086038258,0.027958106,0.746130031,04/04/2016,Monday
04/04/2016,12:00,11.324,11.334,10.881,11.212,7224.18,-0.989049806,0.040003532,0.247240618,04/04/2016,Monday
04/04/2016,16:00,11.203,11.311,11.13,11.238,564.4,0.312416317,0.016156387,0.193370166,04/04/2016,Monday
04/04/2016,20:00,11.225,11.227,11.05,11.15,422.19,-0.668151448,0.015768374,0.423728814,04/04/2016,Monday
05/04/2016,00:00,11.104,11.108,10.81,10.81,1165.7,-2.647694524,0.026837176,0.986577181,05/04/2016,Tuesday
05/04/2016,04:00,10.848,10.938,10.7,10.754,1245.01,-0.866519174,0.021939528,0.394957983,05/04/2016,Tuesday
05/04/2016,08:00,10.8,10.948,10.761,10.857,215.53,0.527777778,0.017314815,0.304812834,05/04/2016,Tuesday
05/04/2016,12:00,10.858,10.879,10.72,10.8,1004.28,-0.534168355,0.014643581,0.364779874,05/04/2016,Tuesday
05/04/2016,16:00,10.83,10.933,10.41,10.54,5186.64,-2.677746999,0.048291782,0.554493308,05/04/2016,Tuesday
05/04/2016,20:00,10.535,10.535,9.7,10.464,6552.43,-0.673943996,0.079259611,0.085029940,05/04/2016,Tuesday
06/04/2016,00:00,10.47,10.57,10.4,10.4,695.21,-0.668576886,0.016236867,0.411764706,06/04/2016,Wednesday
06/04/2016,04:00,10.387,10.488,10.2,10.201,3481.51,-1.790699913,0.027726966,0.645833333,06/04/2016,Wednesday
06/04/2016,08:00,10.201,10.962,10.2,10.899,3548.03,6.842466425,0.074698559,0.916010499,06/04/2016,Wednesday
06/04/2016,12:00,10.899,10.9,10.614,10.633,2205.98,-2.440590880,0.026240940,0.930069930,06/04/2016,Wednesday
06/04/2016,16:00,10.633,10.872,10.633,10.672,890.56,0.366782658,0.022477194,0.163179916,06/04/2016,Wednesday
06/04/2016,20:00,10.872,10.89,10.62,10.62,655.27,-2.317880795,0.024834437,0.933333333,06/04/2016,Wednesday
07/04/2016,00:00,10.692,10.731,10.62,10.691,400.59,-0.009352787,0.010381594,0.009009009,07/04/2016,Thursday
07/04/2016,04:00,10.691,10.847,10.691,10.712,409.04,0.196426901,0.014591713,0.134615385,07/04/2016,Thursday
07/04/2016,08:00,10.72,10.72,10.213,10.4,1741.59,-2.985074627,0.047294776,0.631163708,07/04/2016,Thursday
07/04/2016,12:00,10.3,10.47,10.1,10.259,919.2,-0.398058252,0.035922330,0.110810811,07/04/2016,Thursday
07/04/2016,16:00,10.2,10.25,9.405,10.051,9387.51,-1.460784314,0.082843137,0.176331361,07/04/2016,Thursday
07/04/2016,20:00,10.051,10.253,10.051,10.136,1651.52,0.845686996,0.020097503,0.420792079,07/04/2016,Thursday
08/04/2016,00:00,10.103,10.34,10.052,10.224,1067.16,1.197664060,0.028506384,0.420138889,08/04/2016,Friday
08/04/2016,04:00,10.191,10.213,10.0,10.0,889.71,-1.874202728,0.020900795,0.896713615,08/04/2016,Friday
08/04/2016,08:00,9.98,9.98,9.6,9.802,2225.95,-1.783567134,0.038076152,0.468421053,08/04/2016,Friday
08/04/2016,12:00,9.771,9.85,9.666,9.806,499.8,0.358202845,0.018831235,0.190217391,08/04/2016,Friday
08/04/2016,16:00,9.72,9.968,9.67,9.947,1627.87,2.335390947,0.030658436,0.761744966,08/04/2016,Friday
08/04/2016,20:00,9.97,9.979,9.7,9.71,1116.8,-2.607823470,0.027983952,0.931899642,08/04/2016,Friday
09/04/2016,00:00,9.72,10.05,9.67,10.05,2185.71,3.395061728,0.039094650,0.868421053,09/04/2016,Saturday
09/04/2016,04:00,9.951,10.197,9.9173,9.9173,593.15,-0.338659431,0.028107728,0.120486235,09/04/2016,Saturday
09/04/2016,08:00,9.91,9.92,9.676,9.677,582.94,-2.351160444,0.024621594,0.954918033,09/04/2016,Saturday
09/04/2016,12:00,9.6768,9.746,9.501,9.501,2284.68,-1.816716270,0.025318287,0.717551020,09/04/2016,Saturday
09/04/2016,16:00,9.501,9.501,9.0,9.078,12550.13,-4.452162930,0.052731291,0.844311377,09/04/2016,Saturday
09/04/2016,20:00,9.079,9.386,9.078,9.137,531.41,0.638836876,0.033924441,0.188311688,09/04/2016,Saturday
10/04/2016,00:00,9.204,9.24,8.606,9.047,4209.94,-1.705780096,0.068883094,0.247634069,10/04/2016,Sunday
10/04/2016,04:00,9.109,9.17,8.606,8.812,5074.2,-3.260511582,0.061916786,0.526595745,10/04/2016,Sunday
10/04/2016,08:00,8.8,8.885,8.334,8.455,10509.54,-3.920454545,0.062613636,0.626134301,10/04/2016,Sunday
10/04/2016,12:00,8.3449,9.43,7.52,8.449,26954.57,1.247468514,0.228882311,0.054502618,10/04/2016,Sunday
10/04/2016,16:00,8.572,8.7,8.128,8.632,4484.14,0.699953336,0.066728885,0.104895105,10/04/2016,Sunday
10/04/2016,20:00,8.629,9.168,8.517,8.93,1800.88,3.488237339,0.075443273,0.462365591,10/04/2016,Sunday
11/04/2016,00:00,8.9299,8.9329,8.48,8.77,6345.56,-1.790613557,0.050717253,0.353058070,11/04/2016,Monday
11/04/2016,04:00,8.799,8.932,8.5021,8.52,2671.5,-3.170814865,0.048857825,0.648988137,11/04/2016,Monday
11/04/2016,08:00,8.51,8.557,8.01,8.357,4462.82,-1.797884841,0.064277321,0.279707495,11/04/2016,Monday
11/04/2016,12:00,8.377,8.593,8.268,8.45,722.21,0.871433687,0.038796705,0.224615385,11/04/2016,Monday
11/04/2016,16:00,8.44,8.76,8.297,8.754,770.58,3.720379147,0.054857820,0.678185745,11/04/2016,Monday
11/04/2016,20:00,8.67,8.83,8.57,8.699,2469.48,0.334486736,0.029988466,0.111538462,11/04/2016,Monday
12/04/2016,00:00,8.65,8.65,8.178,8.178,1439.74,-5.456647399,0.054566474,1.000000000,12/04/2016,Tuesday
12/04/2016,04:00,8.124,8.18,7.921,8.055,2915.59,-0.849335303,0.031880847,0.266409266,12/04/2016,Tuesday
12/04/2016,08:00,8.024,8.31,7.55,8.04,3750.36,0.199401795,0.094715852,0.021052632,12/04/2016,Tuesday
12/04/2016,12:00,8.05,8.15,7.7,7.719,969.76,-4.111801242,0.055900621,0.735555556,12/04/2016,Tuesday
12/04/2016,16:00,7.7,7.915,7.211,7.531,5975.36,-2.194805195,0.091428571,0.240056818,12/04/2016,Tuesday
12/04/2016,20:00,7.511,7.85,7.43,7.52,3920.83,0.119824258,0.055917987,0.021428571,12/04/2016,Tuesday
13/04/2016,00:00,7.465,7.483,7.104,7.11,4173.65,-4.755525787,0.050770261,0.936675462,13/04/2016,Wednesday
13/04/2016,04:00,7.114,7.5341,6.855,7.466,10095.13,4.947989879,0.095459657,0.518333088,13/04/2016,Wednesday
13/04/2016,08:00,7.4019,7.97,7.4019,7.761,11542.02,4.851457058,0.076750564,0.632107023,13/04/2016,Wednesday
13/04/2016,12:00,7.761,8.38,7.633,8.3599,6488.97,7.716789074,0.096250483,0.801740295,13/04/2016,Wednesday
13/04/2016,16:00,8.3674,8.8,8.1172,8.254,6448.35,-1.355259698,0.081602409,0.166080844,13/04/2016,Wednesday
13/04/2016,20:00,8.255,8.544,8.0161,8.05,1939.31,-2.483343428,0.063949122,0.388331123,13/04/2016,Wednesday
14/04/2016,00:00,8.053,8.439,8.0,8.405,3452.3,4.371041848,0.054513846,0.801822323,14/04/2016,Thursday
14/04/2016,04:00,8.3085,8.8,8.273,8.711,1789.53,4.844436421,0.063429018,0.763757116,14/04/2016,Thursday
14/04/2016,08:00,8.86,8.86,8.3421,8.3431,958.21,-5.834085779,0.058453725,0.998069125,14/04/2016,Thursday
14/04/2016,12:00,8.38,8.619,8.31,8.32,2246.28,-0.715990453,0.036873508,0.194174757,14/04/2016,Thursday
14/04/2016,16:00,8.445,8.501,8.2,8.281,876.37,-1.941977501,0.035642392,0.544850498,14/04/2016,Thursday
14/04/2016,20:00,8.29,8.5502,8.29,8.47,1062.03,2.171290712,0.031387214,0.691775557,14/04/2016,Thursday
15/04/2016,00:00,8.45,8.576,8.3,8.3111,1545.59,-1.643786982,0.032662722,0.503260870,15/04/2016,Friday
15/04/2016,04:00,8.334,8.543,8.312,8.54,606.6,2.471802256,0.027717783,0.891774892,15/04/2016,Friday
15/04/2016,08:00,8.549,8.69,8.358,8.41,1120.64,-1.625921160,0.038834951,0.418674699,15/04/2016,Friday
15/04/2016,12:00,8.4411,8.51,8.1,8.2301,4028.62,-2.499674213,0.048571869,0.514634146,15/04/2016,Friday
15/04/2016,16:00,8.2301,8.348,8.175,8.231,961.98,0.010935469,0.021020401,0.005202312,15/04/2016,Friday
15/04/2016,20:00,8.2704,8.3629,8.23,8.3196,474.05,0.594892629,0.016069356,0.370203160,15/04/2016,Friday
16/04/2016,00:00,8.296,8.31,8.2209,8.23,146.29,-0.795564127,0.010740116,0.740740741,16/04/2016,Saturday
16/04/2016,04:00,8.3072,8.4199,8.1986,8.2,1220.67,-1.290446841,0.026639542,0.484410303,16/04/2016,Saturday
16/04/2016,08:00,8.205,8.265,8.1829,8.242,167.83,0.450944546,0.010006094,0.450669915,16/04/2016,Saturday
16/04/2016,12:00,8.279,8.448,8.241,8.381,4575.19,1.232032854,0.025003020,0.492753623,16/04/2016,Saturday
16/04/2016,16:00,8.43,8.45,8.382,8.382,399.28,-0.569395018,0.008066429,0.705882353,16/04/2016,Saturday
16/04/2016,20:00,8.382,8.68,8.315,8.669,2596.7,3.424003818,0.043545693,0.786301370,16/04/2016,Saturday
17/04/2016,00:00,8.616,9.19,8.589,9.11,13582.95,5.733519034,0.069753946,0.821963394,17/04/2016,Sunday
17/04/2016,04:00,9.1,9.25,8.8,8.9979,2450.62,-1.121978022,0.049450549,0.226888889,17/04/2016,Sunday
17/04/2016,08:00,8.968,9.47,8.855,9.458,2560.7,5.463871543,0.068577163,0.796747967,17/04/2016,Sunday
17/04/2016,12:00,9.33,10.899,9.245,9.63,6338.88,3.215434084,0.177277599,0.181378476,17/04/2016,Sunday
17/04/2016,16:00,9.63,9.832,9.35,9.5,2202.58,-1.349948079,0.050051921,0.269709544,17/04/2016,Sunday
17/04/2016,20:00,9.492,9.5821,9.256,9.29,940.54,-2.128107880,0.034355247,0.619441889,17/04/2016,Sunday
18/04/2016,00:00,9.29,9.55,9.16,9.3,1658.25,0.107642626,0.041980624,0.025641026,18/04/2016,Monday
18/04/2016,04:00,9.33,9.383,9.19,9.261,626.34,-0.739549839,0.020685959,0.357512953,18/04/2016,Monday
18/04/2016,08:00,9.261,9.261,8.7867,8.859,2670.94,-4.340783933,0.051214772,0.847564832,18/04/2016,Monday
18/04/2016,12:00,8.859,9.399,8.441,9.083,3267.58,2.528502088,0.108138616,0.233820459,18/04/2016,Monday
18/04/2016,16:00,9.081,9.1757,8.891,9.062,2352.12,-0.209228059,0.031351173,0.066736916,18/04/2016,Monday
18/04/2016,20:00,9.0,9.03,8.908,9.03,334.11,0.333333333,0.013555556,0.245901639,18/04/2016,Monday
19/04/2016,00:00,9.053,9.379,8.981,9.1101,974.43,0.630730145,0.043963327,0.143467337,19/04/2016,Tuesday
19/04/2016,04:00,9.2005,9.25,9.035,9.2,2380.95,-0.005434487,0.023368295,0.002325581,19/04/2016,Tuesday
19/04/2016,08:00,9.2,9.2,9.13,9.13,769.62,-0.760869565,0.007608696,1.000000000,19/04/2016,Tuesday
19/04/2016,12:00,9.13,9.2811,9.13,9.214,1831.57,0.920043812,0.016549836,0.555923230,19/04/2016,Tuesday
19/04/2016,16:00,9.1787,9.183,8.9062,9.018,1437.34,-1.750792596,0.030156776,0.580563584,19/04/2016,Tuesday
19/04/2016,20:00,9.0949,9.2,8.6501,8.77,3394.88,-3.572331746,0.060462457,0.590834697,19/04/2016,Tuesday
20/04/2016,00:00,8.7401,9.047,8.64,8.64,17690.08,-1.145295820,0.046566973,0.245945946,20/04/2016,Wednesday
20/04/2016,04:00,8.6759,9.047,8.55,8.76,13812.03,0.969351883,0.057285123,0.169215292,20/04/2016,Wednesday
20/04/2016,08:00,8.74,8.821,8.69,8.821,1765.08,0.926773455,0.014988558,0.618320611,20/04/2016,Wednesday
20/04/2016,12:00,8.821,8.878,8.57,8.57,1594.38,-2.845482372,0.034916676,0.814935065,20/04/2016,Wednesday
20/04/2016,16:00,8.5873,8.85,8.3501,8.5849,11591.57,-0.027948249,0.058213874,0.004800960,20/04/2016,Wednesday
20/04/2016,20:00,8.5862,8.779,8.45,8.5054,2412.62,-0.941044933,0.038317300,0.245592705,20/04/2016,Wednesday
21/04/2016,00:00,8.5,8.58,8.45,8.579,656.48,0.929411765,0.015294118,0.607692308,21/04/2016,Thursday
21/04/2016,04:00,8.515,8.78,8.4693,8.78,745.79,3.112155021,0.036488550,0.852912778,21/04/2016,Thursday
21/04/2016,08:00,8.7,8.701,8.6001,8.631,1052.85,-0.793103448,0.011597701,0.683845391,21/04/2016,Thursday
21/04/2016,12:00,8.65,8.8,8.62,8.6729,1554.68,0.264739884,0.020809249,0.127222222,21/04/2016,Thursday
21/04/2016,16:00,8.5551,8.666,8.411,8.666,1703.53,1.296302790,0.029806782,0.434901961,21/04/2016,Thursday
21/04/2016,20:00,8.5057,8.605,8.0,8.189,7140.62,-3.723385494,0.071128772,0.523471074,21/04/2016,Thursday
22/04/2016,00:00,8.2247,8.26,8.1,8.18,1663.53,-0.543484869,0.019453597,0.279375000,22/04/2016,Friday
22/04/2016,04:00,8.16,8.409,8.1374,8.279,1625.7,1.458333333,0.033284314,0.438144330,22/04/2016,Friday
22/04/2016,08:00,8.2879,8.29,8.1,8.109,1807.38,-2.158568516,0.022924987,0.941578947,22/04/2016,Friday
22/04/2016,12:00,8.196,8.196,7.73,7.785,9020.37,-5.014641288,0.056857003,0.881974249,22/04/2016,Friday
22/04/2016,16:00,7.781,8.128,7.751,7.8005,7338.13,0.250610461,0.048451356,0.051724138,22/04/2016,Friday
22/04/2016,20:00,7.9188,8.146,7.79,7.9096,6613.16,-0.116179219,0.044956307,0.025842697,22/04/2016,Friday
23/04/2016,00:00,7.909,7.9998,7.807,7.9184,3044.58,0.118851941,0.024377292,0.048755187,23/04/2016,Saturday
23/04/2016,04:00,7.918,8.121,7.89,8.0299,1244.48,1.413235666,0.029174034,0.484415584,23/04/2016,Saturday
23/04/2016,08:00,7.9658,7.9979,7.807,7.889,8415.86,-0.964121620,0.023964950,0.402304872,23/04/2016,Saturday
23/04/2016,12:00,7.835,8.434,7.835,8.434,4200.18,7.645181876,0.076451819,1.000000000,23/04/2016,Saturday
23/04/2016,16:00,8.3908,8.469,8.116,8.4644,3713.77,0.877151166,0.042069886,0.208498584,23/04/2016,Saturday
23/04/2016,20:00,8.468,8.8,8.332,8.399,5393.47,-0.814832310,0.055266887,0.147435897,23/04/2016,Saturday
24/04/2016,00:00,8.3484,8.499,8.281,8.489,2656.83,1.684155048,0.026112788,0.644954128,24/04/2016,Sunday
24/04/2016,04:00,8.49,8.5,8.25,8.263,1597.56,-2.673733804,0.029446408,0.908000000,24/04/2016,Sunday
24/04/2016,08:00,8.42,8.421,8.062,8.181,3654.91,-2.838479810,0.042636580,0.665738162,24/04/2016,Sunday
